id_ext,casa,periodo,temperatura_periodo,temperatura_recente
257161,camara,2009-05-14T00:00:00Z,0,0.13
257161,camara,2009-05-21T00:00:00Z,0,0.09
257161,camara,2009-05-28T00:00:00Z,0,0.07
257161,camara,2009-06-04T00:00:00Z,0,0.05
257161,camara,2009-06-11T00:00:00Z,0,0.04
257161,camara,2009-06-18T00:00:00Z,0,0.03
257161,camara,2009-06-25T00:00:00Z,0,0.02
257161,camara,2009-07-02T00:00:00Z,0,0.02
257161,camara,2009-07-09T00:00:00Z,0,0.01
257161,camara,2009-07-16T00:00:00Z,0,0.01
257161,camara,2009-08-03T00:00:00Z,0,0.01
257161,camara,2009-08-06T00:00:00Z,0,0.01
257161,camara,2009-08-13T00:00:00Z,0,0
257161,camara,2009-08-20T00:00:00Z,0,0
257161,camara,2009-08-27T00:00:00Z,0,0
257161,camara,2009-09-03T00:00:00Z,0,0
257161,camara,2009-09-10T00:00:00Z,0,0
257161,camara,2009-09-17T00:00:00Z,0,0
257161,camara,2009-09-24T00:00:00Z,0,0
257161,camara,2009-10-01T00:00:00Z,0,0
257161,camara,2009-10-08T00:00:00Z,0,0
257161,camara,2009-10-15T00:00:00Z,0,0
257161,camara,2009-10-22T00:00:00Z,0,0
257161,camara,2009-10-29T00:00:00Z,0,0
257161,camara,2009-11-05T00:00:00Z,0,0
257161,camara,2009-11-12T00:00:00Z,0,0
257161,camara,2009-11-19T00:00:00Z,0,0
257161,camara,2009-11-26T00:00:00Z,0,0
257161,camara,2009-12-03T00:00:00Z,0,0
257161,camara,2009-12-10T00:00:00Z,2.68,2.68
257161,camara,2009-12-17T00:00:00Z,0,2.01
257161,camara,2010-02-02T00:00:00Z,0,1.51
257161,camara,2010-02-05T00:00:00Z,0,1.13
257161,camara,2010-02-12T00:00:00Z,0,0.85
257161,camara,2010-02-19T00:00:00Z,0,0.64
257161,camara,2010-02-26T00:00:00Z,0,0.48
257161,camara,2010-03-05T00:00:00Z,0,0.36
257161,camara,2010-03-12T00:00:00Z,0,0.27
257161,camara,2010-03-19T00:00:00Z,0,0.2
257161,camara,2010-03-26T00:00:00Z,0,0.15
257161,camara,2010-04-02T00:00:00Z,0,0.11
257161,camara,2010-04-09T00:00:00Z,0,0.08
257161,camara,2010-04-16T00:00:00Z,0,0.06
257161,camara,2010-04-23T00:00:00Z,0,0.05
257161,camara,2010-04-30T00:00:00Z,0,0.04
257161,camara,2010-05-07T00:00:00Z,0,0.03
257161,camara,2010-05-14T00:00:00Z,0,0.02
257161,camara,2010-05-21T00:00:00Z,0,0.02
257161,camara,2010-05-28T00:00:00Z,0,0.01
257161,camara,2010-06-04T00:00:00Z,0,0.01
257161,camara,2010-06-11T00:00:00Z,0,0.01
257161,camara,2010-06-18T00:00:00Z,0,0
257161,camara,2010-06-25T00:00:00Z,0,0
257161,camara,2010-07-02T00:00:00Z,0,0
257161,camara,2010-07-09T00:00:00Z,0,0
257161,camara,2010-07-16T00:00:00Z,0,0
257161,camara,2010-08-02T00:00:00Z,0,0
257161,camara,2010-08-06T00:00:00Z,0,0
257161,camara,2010-08-13T00:00:00Z,0,0
257161,camara,2010-08-20T00:00:00Z,0,0
257161,camara,2010-08-27T00:00:00Z,0,0
257161,camara,2010-09-03T00:00:00Z,0,0
257161,camara,2010-09-10T00:00:00Z,0,0
257161,camara,2010-09-17T00:00:00Z,0,0
257161,camara,2010-09-24T00:00:00Z,0,0
257161,camara,2010-10-01T00:00:00Z,0,0
257161,camara,2010-10-08T00:00:00Z,0,0
257161,camara,2010-10-15T00:00:00Z,0,0
257161,camara,2010-10-22T00:00:00Z,0,0
257161,camara,2010-10-29T00:00:00Z,0,0
257161,camara,2010-11-05T00:00:00Z,0,0
257161,camara,2010-11-12T00:00:00Z,0,0
257161,camara,2010-11-19T00:00:00Z,0,0
257161,camara,2010-11-26T00:00:00Z,0,0
257161,camara,2010-12-03T00:00:00Z,0,0
257161,camara,2010-12-10T00:00:00Z,0,0
257161,camara,2010-12-17T00:00:00Z,0,0
257161,camara,2011-02-02T00:00:00Z,0,0
257161,camara,2011-02-07T00:00:00Z,0,0
257161,camara,2011-02-14T00:00:00Z,3.25,3.25
257161,camara,2011-02-21T00:00:00Z,0,2.44
257161,camara,2011-02-28T00:00:00Z,0,1.83
257161,camara,2011-03-07T00:00:00Z,0,1.37
257161,camara,2011-03-14T00:00:00Z,0,1.03
257161,camara,2011-03-21T00:00:00Z,0,0.77
257161,camara,2011-03-28T00:00:00Z,1.25,1.83
257161,camara,2011-04-04T00:00:00Z,0,1.37
257161,camara,2011-04-11T00:00:00Z,0,1.03
257161,camara,2011-04-18T00:00:00Z,0,0.77
257161,camara,2011-04-25T00:00:00Z,0,0.58
257161,camara,2011-05-02T00:00:00Z,0,0.43
257161,camara,2011-05-09T00:00:00Z,0,0.33
257161,camara,2011-05-16T00:00:00Z,0,0.24
257161,camara,2011-05-23T00:00:00Z,0,0.18
257161,camara,2011-05-30T00:00:00Z,0,0.14
257161,camara,2011-06-06T00:00:00Z,0,0.1
257161,camara,2011-06-13T00:00:00Z,0,0.08
257161,camara,2011-06-20T00:00:00Z,0,0.06
257161,camara,2011-06-27T00:00:00Z,0,0.04
257161,camara,2011-07-04T00:00:00Z,0,0.03
257161,camara,2011-07-11T00:00:00Z,1,1.02
257161,camara,2011-08-01T00:00:00Z,0,0.77
257161,camara,2011-08-08T00:00:00Z,0,0.58
257161,camara,2011-08-15T00:00:00Z,1,1.43
257161,camara,2011-08-22T00:00:00Z,0,1.07
257161,camara,2011-08-29T00:00:00Z,0,0.81
257161,camara,2011-09-05T00:00:00Z,0,0.6
257161,camara,2011-09-12T00:00:00Z,0,0.45
257161,camara,2011-09-19T00:00:00Z,0,0.34
257161,camara,2011-09-26T00:00:00Z,0,0.25
257161,camara,2011-10-03T00:00:00Z,0,0.19
257161,camara,2011-10-10T00:00:00Z,0,0.14
257161,camara,2011-10-17T00:00:00Z,0,0.11
257161,camara,2011-10-24T00:00:00Z,0,0.08
257161,camara,2011-10-31T00:00:00Z,0,0.06
257161,camara,2011-11-07T00:00:00Z,0,0.05
257161,camara,2011-11-14T00:00:00Z,0,0.03
257161,camara,2011-11-21T00:00:00Z,0,0.03
257161,camara,2011-11-28T00:00:00Z,0,0.02
257161,camara,2011-12-05T00:00:00Z,0,0.01
257161,camara,2011-12-12T00:00:00Z,0,0.01
257161,camara,2011-12-19T00:00:00Z,0,0.01
257161,camara,2012-02-02T00:00:00Z,0,0.01
257161,camara,2012-02-06T00:00:00Z,0,0
257161,camara,2012-02-13T00:00:00Z,0,0
257161,camara,2012-02-20T00:00:00Z,0,0
257161,camara,2012-02-27T00:00:00Z,0,0
257161,camara,2012-03-05T00:00:00Z,0,0
257161,camara,2012-03-12T00:00:00Z,0,0
257161,camara,2012-03-19T00:00:00Z,0,0
257161,camara,2012-03-26T00:00:00Z,1,1
257161,camara,2012-04-02T00:00:00Z,0,0.75
257161,camara,2012-04-09T00:00:00Z,1.25,1.81
257161,camara,2012-04-16T00:00:00Z,0,1.36
257161,camara,2012-04-23T00:00:00Z,0,1.02
257161,camara,2012-04-30T00:00:00Z,0,0.76
257161,camara,2012-05-07T00:00:00Z,0,0.57
257161,camara,2012-05-14T00:00:00Z,0,0.43
257161,camara,2012-05-21T00:00:00Z,0,0.32
257161,camara,2012-05-28T00:00:00Z,0,0.24
257161,camara,2012-06-04T00:00:00Z,0,0.18
257161,camara,2012-06-11T00:00:00Z,1.25,1.39
257161,camara,2012-06-18T00:00:00Z,0,1.04
257161,camara,2012-06-25T00:00:00Z,0,0.78
257161,camara,2012-07-02T00:00:00Z,2,2.58
257161,camara,2012-07-09T00:00:00Z,0,1.94
257161,camara,2012-07-16T00:00:00Z,0,1.45
257161,camara,2012-08-01T00:00:00Z,0,1.09
257161,camara,2012-08-06T00:00:00Z,0,0.82
257161,camara,2012-08-13T00:00:00Z,0,0.61
257161,camara,2012-08-20T00:00:00Z,0,0.46
257161,camara,2012-08-27T00:00:00Z,0,0.35
257161,camara,2012-09-03T00:00:00Z,0,0.26
257161,camara,2012-09-10T00:00:00Z,0,0.19
257161,camara,2012-09-17T00:00:00Z,0,0.15
257161,camara,2012-09-24T00:00:00Z,0,0.11
257161,camara,2012-10-01T00:00:00Z,0,0.08
257161,camara,2012-10-08T00:00:00Z,0,0.06
257161,camara,2012-10-15T00:00:00Z,0,0.05
257161,camara,2012-10-22T00:00:00Z,0,0.03
257161,camara,2012-10-29T00:00:00Z,0,0.03
257161,camara,2012-11-05T00:00:00Z,0,0.02
257161,camara,2012-11-12T00:00:00Z,0,0.01
257161,camara,2012-11-19T00:00:00Z,0,0.01
257161,camara,2012-11-26T00:00:00Z,0,0.01
257161,camara,2012-12-03T00:00:00Z,0,0.01
257161,camara,2012-12-10T00:00:00Z,0,0
257161,camara,2012-12-17T00:00:00Z,0,0
257161,camara,2013-02-04T00:00:00Z,0,0
257161,camara,2013-02-05T00:00:00Z,0,0
257161,camara,2013-02-12T00:00:00Z,0,0
257161,camara,2013-02-19T00:00:00Z,0,0
257161,camara,2013-02-26T00:00:00Z,0,0
257161,camara,2013-03-05T00:00:00Z,0,0
257161,camara,2013-03-12T00:00:00Z,0,0
257161,camara,2013-03-19T00:00:00Z,0,0
257161,camara,2013-03-26T00:00:00Z,0,0
257161,camara,2013-04-02T00:00:00Z,0,0
257161,camara,2013-04-09T00:00:00Z,0,0
257161,camara,2013-04-16T00:00:00Z,0,0
257161,camara,2013-04-23T00:00:00Z,0,0
257161,camara,2013-04-30T00:00:00Z,0,0
257161,camara,2013-05-07T00:00:00Z,0,0
257161,camara,2013-05-14T00:00:00Z,0,0
257161,camara,2013-05-21T00:00:00Z,0,0
257161,camara,2013-05-28T00:00:00Z,0,0
257161,camara,2013-06-04T00:00:00Z,0,0
257161,camara,2013-06-11T00:00:00Z,0,0
257161,camara,2013-06-18T00:00:00Z,1,1
257161,camara,2013-06-25T00:00:00Z,1,1.75
257161,camara,2013-07-02T00:00:00Z,0,1.31
257161,camara,2013-07-09T00:00:00Z,0,0.98
257161,camara,2013-07-16T00:00:00Z,0,0.74
257161,camara,2013-08-01T00:00:00Z,0,0.55
257161,camara,2013-08-06T00:00:00Z,0,0.42
257161,camara,2013-08-13T00:00:00Z,0,0.31
257161,camara,2013-08-20T00:00:00Z,0,0.23
257161,camara,2013-08-27T00:00:00Z,0,0.18
257161,camara,2013-09-03T00:00:00Z,0,0.13
257161,camara,2013-09-10T00:00:00Z,0,0.1
257161,camara,2013-09-17T00:00:00Z,0,0.07
257161,camara,2013-09-24T00:00:00Z,0,0.06
257161,camara,2013-10-01T00:00:00Z,0,0.04
257161,camara,2013-10-08T00:00:00Z,0,0.03
257161,camara,2013-10-15T00:00:00Z,0,0.02
257161,camara,2013-10-22T00:00:00Z,2.68,2.7
257161,camara,2013-10-29T00:00:00Z,0,2.02
257161,camara,2013-11-05T00:00:00Z,1,2.52
257161,camara,2013-11-12T00:00:00Z,0,1.89
257161,camara,2013-11-19T00:00:00Z,0,1.42
257161,camara,2013-11-26T00:00:00Z,2.25,3.31
257161,camara,2013-12-03T00:00:00Z,3.93,6.41
257161,camara,2013-12-10T00:00:00Z,4,8.81
257161,camara,2013-12-17T00:00:00Z,11.61,18.22
257161,camara,2014-02-03T00:00:00Z,0,13.66
257161,camara,2014-02-05T00:00:00Z,1,11.25
257161,camara,2014-02-12T00:00:00Z,0,8.44
257161,camara,2014-02-19T00:00:00Z,0,6.33
257161,camara,2014-02-26T00:00:00Z,0,4.75
257161,camara,2014-03-05T00:00:00Z,0,3.56
257161,camara,2014-03-12T00:00:00Z,1.25,3.92
257161,camara,2014-03-19T00:00:00Z,0,2.94
257161,camara,2014-03-26T00:00:00Z,0,2.2
257161,camara,2014-04-02T00:00:00Z,0,1.65
257161,camara,2014-04-09T00:00:00Z,0,1.24
257161,camara,2014-04-16T00:00:00Z,0,0.93
257161,camara,2014-04-23T00:00:00Z,2.68,3.38
257161,camara,2014-04-30T00:00:00Z,0,2.53
257161,camara,2014-05-07T00:00:00Z,1,2.9
257161,camara,2014-05-14T00:00:00Z,3.68,5.85
257161,camara,2014-05-21T00:00:00Z,2.93,7.32
257161,camara,2014-05-28T00:00:00Z,0,5.49
257161,camara,2014-06-04T00:00:00Z,0,4.12
257161,camara,2014-06-11T00:00:00Z,0,3.09
257161,camara,2014-06-18T00:00:00Z,0,2.32
257161,camara,2014-06-25T00:00:00Z,0,1.74
257161,camara,2014-07-02T00:00:00Z,0,1.3
257161,camara,2014-07-09T00:00:00Z,0,0.98
257161,camara,2014-07-16T00:00:00Z,0,0.73
257161,camara,2014-08-01T00:00:00Z,0,0.55
257161,camara,2014-08-06T00:00:00Z,0,0.41
257161,camara,2014-08-13T00:00:00Z,0,0.31
257161,camara,2014-08-20T00:00:00Z,0,0.23
257161,camara,2014-08-27T00:00:00Z,0,0.17
257161,camara,2014-09-03T00:00:00Z,0,0.13
257161,camara,2014-09-10T00:00:00Z,0,0.1
257161,camara,2014-09-17T00:00:00Z,0,0.07
257161,camara,2014-09-24T00:00:00Z,0,0.06
257161,camara,2014-10-01T00:00:00Z,0,0.04
257161,camara,2014-10-08T00:00:00Z,0,0.03
257161,camara,2014-10-15T00:00:00Z,0,0.02
257161,camara,2014-10-22T00:00:00Z,0,0.02
257161,camara,2014-10-29T00:00:00Z,0,0.01
257161,camara,2014-11-05T00:00:00Z,2,2.01
257161,camara,2014-11-12T00:00:00Z,0,1.51
257161,camara,2014-11-19T00:00:00Z,0,1.13
257161,camara,2014-11-26T00:00:00Z,0,0.85
257161,camara,2014-12-03T00:00:00Z,0,0.64
257161,camara,2014-12-10T00:00:00Z,0,0.48
257161,camara,2014-12-17T00:00:00Z,1,1.36
257161,camara,2015-02-02T00:00:00Z,5.5,6.52
257161,camara,2015-02-05T00:00:00Z,2,6.89
257161,camara,2015-02-12T00:00:00Z,0,5.17
257161,camara,2015-02-19T00:00:00Z,0,3.87
257161,camara,2015-02-26T00:00:00Z,0,2.91
257161,camara,2015-03-05T00:00:00Z,0,2.18
257161,camara,2015-03-12T00:00:00Z,0,1.63
257161,camara,2015-03-19T00:00:00Z,0,1.23
257161,camara,2015-03-26T00:00:00Z,0,0.92
257161,camara,2015-04-02T00:00:00Z,0,0.69
257161,camara,2015-04-09T00:00:00Z,1.25,1.77
257161,camara,2015-04-16T00:00:00Z,0,1.33
257161,camara,2015-04-23T00:00:00Z,0,0.99
257161,camara,2015-04-30T00:00:00Z,0,0.75
257161,camara,2015-05-07T00:00:00Z,0,0.56
257161,camara,2015-05-14T00:00:00Z,1.25,1.67
257161,camara,2015-05-21T00:00:00Z,0,1.25
257161,camara,2015-05-28T00:00:00Z,0,0.94
257161,camara,2015-06-04T00:00:00Z,0,0.7
257161,camara,2015-06-11T00:00:00Z,0,0.53
257161,camara,2015-06-18T00:00:00Z,1,1.4
257161,camara,2015-06-25T00:00:00Z,1,2.05
257161,camara,2015-07-02T00:00:00Z,0,1.54
257161,camara,2015-07-09T00:00:00Z,0,1.15
257161,camara,2015-07-16T00:00:00Z,0,0.86
257161,camara,2015-08-03T00:00:00Z,0,0.65
257161,camara,2015-08-06T00:00:00Z,0,0.49
257161,camara,2015-08-13T00:00:00Z,0,0.36
257161,camara,2015-08-20T00:00:00Z,0,0.27
257161,camara,2015-08-27T00:00:00Z,0,0.2
257161,camara,2015-09-03T00:00:00Z,0,0.15
257161,camara,2015-09-10T00:00:00Z,0,0.12
257161,camara,2015-09-17T00:00:00Z,2.68,2.77
257161,camara,2015-09-24T00:00:00Z,0,2.07
257161,camara,2015-10-01T00:00:00Z,1.6800000000000002,3.24
257161,camara,2015-10-08T00:00:00Z,5.68,8.11
257161,camara,2015-10-15T00:00:00Z,5.040000000000001,11.12
257161,camara,2015-10-22T00:00:00Z,1.9300000000000002,10.27
257161,camara,2015-10-29T00:00:00Z,0,7.7
257161,camara,2015-11-05T00:00:00Z,0,5.78
